"ID","protein-ID","species-ID","group-ID","spec-Type","spec-No"
"GAA1_RAT","GAA1","RAT","E5230","E",5230
"GAA2_BOVIN","GAA2","BOVIN","E5100","E",5100
"GAA2_MOUSE","GAA2","MOUSE","E5230","E",5230
"GAA2_RAT","GAA2","RAT","E5230","E",5230
"GAA3_BOVIN","GAA3","BOVIN","E5100","E",5100
"GAA3_MOUSE","GAA3","MOUSE","E5230","E",5230
"GAA3_RAT","GAA3","RAT","E5230","E",5230
"GAA4_BOVIN","GAA4","BOVIN","E5100","E",5100
"GAA4_RAT","GAA4","RAT","E5230","E",5230
"GAA5_RAT","GAA5","RAT","E5230","E",5230
"GAA6_MOUSE","GAA6","MOUSE","E5230","E",5230
"GAA6_RAT","GAA6","RAT","E5230","E",5230
"GAB_DROME","GAB","DROME","E6230","E",6230
"GAB_LYMST","GAB","LYMST","E7090","E",7090
"GAB1_BOVIN","GAB1","BOVIN","E5100","E",5100
"GAB1_HUMAN","GAB1","HUMAN","E5210","E",5210
"GAB1_RAT","GAB1","RAT","E5230","E",5230
"GAB2_RAT","GAB2","RAT","E5230","E",5230
"GAB3_CHICK","GAB3","CHICK","E4480","E",4480
"GAB3_HUMAN","GAB3","HUMAN","E5210","E",5210
"GAB3_RAT","GAB3","RAT","E5230","E",5230
"GAB4_CHICK","GAB4","CHICK","E4480","E",4480
"GABP_ECOLI","GABP","ECOLI","P0810","P",810
"GAC1_RAT","GAC1","RAT","E5230","E",5230
"GAC2_BOVIN","GAC2","BOVIN","E5100","E",5100
"GAC2_CHICK","GAC2","CHICK","E4480","E",4480
"GAC2_HUMAN","GAC2","HUMAN","E5210","E",5210
"GAC2_MOUSE","GAC2","MOUSE","E5230","E",5230
"GAC2_RAT","GAC2","RAT","E5230","E",5230
"GAC3_MOUSE","GAC3","MOUSE","E5230","E",5230
"GAC3_RAT","GAC3","RAT","E5230","E",5230
"GAD_MOUSE","GAD","MOUSE","E5230","E",5230
"GAD_RAT","GAD","RAT","E5230","E",5230
"GAL2_YEAST","GAL2","YEAST","E8120","E",8120
"GAP1_YEAST","GAP1","YEAST","E8120","E",8120
"GAR1_HUMAN","GAR1","HUMAN","E5210","E",5210
"GAR2_HUMAN","GAR2","HUMAN","E5210","E",5210
"GASR_CANFA","GASR","CANFA","E5110","E",5110
"GASR_RAT","GASR","RAT","E5230","E",5230
"GATR_BOVIN","GATR","BOVIN","E5100","E",5100
"GATR_MOUSE","GATR","MOUSE","E5230","E",5230
"GC1M_MOUSE","GC1M","MOUSE","E5230","E",5230
"GC3_MOUSE","GC3","MOUSE","E5230","E",5230
"GC3M_MOUSE","GC3M","MOUSE","E5230","E",5230
"GCAM_MOUSE","GCAM","MOUSE","E5230","E",5230
"GCBM_MOUSE","GCBM","MOUSE","E5230","E",5230
"GCRB_RAT","GCRB","RAT","E5230","E",5230
"GCRC_MOUSE","GCRC","MOUSE","E5230","E",5230
"GCRT_RAT","GCRT","RAT","E5230","E",5230
"GEF_ECOLI","GEF","ECOLI","P0810","P",810
"GENA_ECOLI","GENA","ECOLI","P0810","P",810
"GENF_ECOLI","GENF","ECOLI","P0810","P",810
"GER1_BACSU","GER1","BACSU","P1510","P",1510
"GER2_BACSU","GER2","BACSU","P1510","P",1510
"GFT_HUMAN","GFT","HUMAN","E5210","E",5210
"GGLO_RAT","GGLO","RAT","E5230","E",5230
"GGNT_HUMAN","GGNT","HUMAN","E5210","E",5210
"GGNT_MOUSE","GGNT","MOUSE","E5230","E",5230
"GGNT_RABIT","GGNT","RABIT","E5170","E",5170
"GGT_HUMAN","GGT","HUMAN","E5210","E",5210
"GGT_PIG","GGT","PIG","E5100","E",5100
"GGT_RAT","GGT","RAT","E5230","E",5230
"GHR_HUMAN","GHR","HUMAN","E5210","E",5210
"GHR_PIG","GHR","PIG","E5100","E",5100
"GHR_RABIT","GHR","RABIT","E5170","E",5170
"GHR_RAT","GHR","RAT","E5230","E",5230
"GHRH_MOUSE","GHRH","MOUSE","E5230","E",5230
"GLCP_SYNY3","GLCP","SYNY3","P0050","P",50
"GLF_ZYMMO","GLF","ZYMMO","P0800","P",800
"GLGP_RAT","GLGP","RAT","E5230","E",5230
"GLP_CANFA","GLP","CANFA","E5110","E",5110
"GLP_HORSE","GLP","HORSE","E5180","E",5180
"GLP_MACFU","GLP","MACFU","E5210","E",5210
"GLP_MOUSE","GLP","MOUSE","E5230","E",5230
"GLP_PIG","GLP","PIG","E5100","E",5100
"GLP1_CAEEL","GLP1","CAEEL","E7160","E",7160
"GLPA_HUMAN","GLPA","HUMAN","E5210","E",5210
"GLPB_HUMAN","GLPB","HUMAN","E5210","E",5210
"GLPC_HUMAN","GLPC","HUMAN","E5210","E",5210
"GLPE_HUMAN","GLPE","HUMAN","E5210","E",5210
"GLPF_BACSU","GLPF","BACSU","P1510","P",1510
"GLPF_ECOLI","GLPF","ECOLI","P0810","P",810
"GLPR_RAT","GLPR","RAT","E5230","E",5230
"GLPT_ECOLI","GLPT","ECOLI","P0810","P",810
"GLRA_MOUSE","GLRA","MOUSE","E5230","E",5230
"GLRA_RAT","GLRA","RAT","E5230","E",5230
"GLRB_MOUSE","GLRB","MOUSE","E5230","E",5230
"GLRB_RAT","GLRB","RAT","E5230","E",5230
"GLRC_RAT","GLRC","RAT","E5230","E",5230
"GLRD_RAT","GLRD","RAT","E5230","E",5230
"GLRE_RAT","GLRE","RAT","E5230","E",5230
"GLRK_CHICK","GLRK","CHICK","E4480","E",4480
"GLRK_LYMST","GLRK","LYMST","E7090","E",7090
"GLRK_RANPI","GLRK","RANPI","E4000","E",4000
"GLTF_ECOLI","GLTF","ECOLI","P0810","P",810
"GLTP_ECOLI","GLTP","ECOLI","P0810","P",810
"GLTP_RAT","GLTP","RAT","E5230","E",5230
"GLTS_ECOLI","GLTS","ECOLI","P0810","P",810
"GLTT_BACCA","GLTT","BACCA","P1510","P",1510
"GLTT_BACST","GLTT","BACST","P1510","P",1510
"GMCR_HUMAN","GMCR","HUMAN","E5210","E",5210
"GNTP_BACSU","GNTP","BACSU","P1510","P",1510
"GP1A_HUMAN","GP1A","HUMAN","E5210","E",5210
"GP1B_HUMAN","GP1B","HUMAN","E5210","E",5210
"GP21_RAT","GP21","RAT","E5230","E",5230
"GP34_HUMAN","GP34","HUMAN","E5210","E",5210
"GPIX_HUMAN","GPIX","HUMAN","E5210","E",5210
"GPT_CRILO","GPT","CRILO","E5230","E",5230
"GPT_YEAST","GPT","YEAST","E8120","E",8120
"GRA1_HUMAN","GRA1","HUMAN","E5210","E",5210
"GRA1_RAT","GRA1","RAT","E5230","E",5230
"GRA2_HUMAN","GRA2","HUMAN","E5210","E",5210
"GRA2_RAT","GRA2","RAT","E5230","E",5230
"GRA3_RAT","GRA3","RAT","E5230","E",5230
"GRB_RAT","GRB","RAT","E5230","E",5230
"GRPR_HUMAN","GRPR","HUMAN","E5210","E",5210
"GRPR_MOUSE","GRPR","MOUSE","E5230","E",5230
"GTR1_BOVIN","GTR1","BOVIN","E5100","E",5100
"GTR1_HUMAN","GTR1","HUMAN","E5210","E",5210
"GTR1_MOUSE","GTR1","MOUSE","E5230","E",5230
"GTR1_PIG","GTR1","PIG","E5100","E",5100
"GTR1_RABIT","GTR1","RABIT","E5170","E",5170
"GTR1_RAT","GTR1","RAT","E5230","E",5230
"GTR2_HUMAN","GTR2","HUMAN","E5210","E",5210
"GTR2_MOUSE","GTR2","MOUSE","E5230","E",5230
"GTR2_RAT","GTR2","RAT","E5230","E",5230
"GTR3_CHICK","GTR3","CHICK","E4480","E",4480
"GTR3_HUMAN","GTR3","HUMAN","E5210","E",5210
"GTR4_HUMAN","GTR4","HUMAN","E5210","E",5210
"GTR4_MOUSE","GTR4","MOUSE","E5230","E",5230
"GTR4_RAT","GTR4","RAT","E5230","E",5230
"GTR5_HUMAN","GTR5","HUMAN","E5210","E",5210
"GTR7_RAT","GTR7","RAT","E5230","E",5230
"GYLA_STRCO","GYLA","STRCO","P1870","P",1870
"HA10_MOUSE","HA10","MOUSE","E5230","E",5230
"HA11_MOUSE","HA11","MOUSE","E5230","E",5230
"HA11_RAT","HA11","RAT","E5230","E",5230
"HA12_MOUSE","HA12","MOUSE","E5230","E",5230
"HA12_RAT","HA12","RAT","E5230","E",5230
"HA13_MOUSE","HA13","MOUSE","E5230","E",5230
"HA14_MOUSE","HA14","MOUSE","E5230","E",5230
"HA15_MOUSE","HA15","MOUSE","E5230","E",5230
"HA17_MOUSE","HA17","MOUSE","E5230","E",5230
"HA18_MOUSE","HA18","MOUSE","E5230","E",5230
"HA19_CANFA","HA19","CANFA","E5110","E",5110
"HA19_MOUSE","HA19","MOUSE","E5230","E",5230
"HA1A_BOVIN","HA1A","BOVIN","E5100","E",5100
"HA1A_RABIT","HA1A","RABIT","E5170","E",5170
"HA1B_BOVIN","HA1B","BOVIN","E5100","E",5100
"HA1B_MOUSE","HA1B","MOUSE","E5230","E",5230
"HA1B_RABIT","HA1B","RABIT","E5170","E",5170
"HA1D_MOUSE","HA1D","MOUSE","E5230","E",5230
"HA1F_CHICK","HA1F","CHICK","E4480","E",4480
"HA1K_MOUSE","HA1K","MOUSE","E5230","E",5230
"HA1L_MOUSE","HA1L","MOUSE","E5230","E",5230
"HA1Q_MOUSE","HA1Q","MOUSE","E5230","E",5230
"HA1T_MOUSE","HA1T","MOUSE","E5230","E",5230
"HA1U_MOUSE","HA1U","MOUSE","E5230","E",5230
"HA1W_MOUSE","HA1W","MOUSE","E5230","E",5230
"HA1Y_MOUSE","HA1Y","MOUSE","E5230","E",5230
"HA1Z_MOUSE","HA1Z","MOUSE","E5230","E",5230
"HA21_HUMAN","HA21","HUMAN","E5210","E",5210
"HA21_MOUSE","HA21","MOUSE","E5230","E",5230
"HA22_HUMAN","HA22","HUMAN","E5210","E",5210
"HA22_MOUSE","HA22","MOUSE","E5230","E",5230
"HA23_HUMAN","HA23","HUMAN","E5210","E",5210
"HA23_MOUSE","HA23","MOUSE","E5230","E",5230
"HA24_HUMAN","HA24","HUMAN","E5210","E",5210
"HA25_HUMAN","HA25","HUMAN","E5210","E",5210
"HA26_HUMAN","HA26","HUMAN","E5210","E",5210
"HA27_HUMAN","HA27","HUMAN","E5210","E",5210
"HA2B_MOUSE","HA2B","MOUSE","E5230","E",5230
"HA2B_RAT","HA2B","RAT","E5230","E",5230
"HA2C_PIG","HA2C","PIG","E5100","E",5100
"HA2D_MOUSE","HA2D","MOUSE","E5230","E",5230
"HA2D_PIG","HA2D","PIG","E5100","E",5100
"HA2F_MOUSE","HA2F","MOUSE","E5230","E",5230
"HA2J_MOUSE","HA2J","MOUSE","E5230","E",5230
"HA2K_MOUSE","HA2K","MOUSE","E5230","E",5230
"HA2P_HUMAN","HA2P","HUMAN","E5210","E",5210
"HA2P_RABIT","HA2P","RABIT","E5170","E",5170
"HA2Q_HUMAN","HA2Q","HUMAN","E5210","E",5210
"HA2Q_MOUSE","HA2Q","MOUSE","E5230","E",5230
"HA2R_HUMAN","HA2R","HUMAN","E5210","E",5210
"HA2R_MOUSE","HA2R","MOUSE","E5230","E",5230
"HA2S_MOUSE","HA2S","MOUSE","E5230","E",5230
"HA2U_MOUSE","HA2U","MOUSE","E5230","E",5230
"HA2Z_HUMAN","HA2Z","HUMAN","E5210","E",5210
"HAM1_MOUSE","HAM1","MOUSE","E5230","E",5230
"HB15_HUMAN","HB15","HUMAN","E5210","E",5210
"HB21_HUMAN","HB21","HUMAN","E5210","E",5210
"HB21_MOUSE","HB21","MOUSE","E5230","E",5230
"HB21_SPAEH","HB21","SPAEH","E5230","E",5230
"HB22_HUMAN","HB22","HUMAN","E5210","E",5210
"HB22_MOUSE","HB22","MOUSE","E5230","E",5230
"HB23_HUMAN","HB23","HUMAN","E5210","E",5210
"HB23_MOUSE","HB23","MOUSE","E5230","E",5230
"HB24_HUMAN","HB24","HUMAN","E5210","E",5210
"HB24_MOUSE","HB24","MOUSE","E5230","E",5230
"HB25_HUMAN","HB25","HUMAN","E5210","E",5210
"HB2A_HUMAN","HB2A","HUMAN","E5210","E",5210
"HB2A_MOUSE","HB2A","MOUSE","E5230","E",5230
"HB2A_RAT","HB2A","RAT","E5230","E",5230
"HB2B_HUMAN","HB2B","HUMAN","E5210","E",5210
"HB2B_RAT","HB2B","RAT","E5230","E",5230
"HB2C_HUMAN","HB2C","HUMAN","E5210","E",5210
"HB2C_PIG","HB2C","PIG","E5100","E",5100
"HB2D_CANFA","HB2D","CANFA","E5110","E",5110
"HB2D_HUMAN","HB2D","HUMAN","E5210","E",5210
"HB2D_MOUSE","HB2D","MOUSE","E5230","E",5230
"HB2D_PIG","HB2D","PIG","E5100","E",5100
"HB2D_RAT","HB2D","RAT","E5230","E",5230
"HB2E_HUMAN","HB2E","HUMAN","E5210","E",5210
"HB2F_HUMAN","HB2F","HUMAN","E5210","E",5210
"HB2F_MOUSE","HB2F","MOUSE","E5230","E",5230
"HB2G_HUMAN","HB2G","HUMAN","E5210","E",5210
"HB2H_HUMAN","HB2H","HUMAN","E5210","E",5210
"HB2I_HUMAN","HB2I","HUMAN","E5210","E",5210
"HB2I_MOUSE","HB2I","MOUSE","E5230","E",5230
"HB2J_HUMAN","HB2J","HUMAN","E5210","E",5210
"HB2J_MOUSE","HB2J","MOUSE","E5230","E",5230
"HB2K_HUMAN","HB2K","HUMAN","E5210","E",5210
"HB2K_MOUSE","HB2K","MOUSE","E5230","E",5230
"HB2L_CHICK","HB2L","CHICK","E4480","E",4480
"HB2O_HUMAN","HB2O","HUMAN","E5210","E",5210
"HB2O_PANTR","HB2O","PANTR","E5210","E",5210
"HB2P_HUMAN","HB2P","HUMAN","E5210","E",5210
"HB2P_RABIT","HB2P","RABIT","E5170","E",5170
"HB2Q_HUMAN","HB2Q","HUMAN","E5210","E",5210
"HB2Q_MOUSE","HB2Q","MOUSE","E5230","E",5230
"HB2S_HUMAN","HB2S","HUMAN","E5210","E",5210
"HB2S_MOUSE","HB2S","MOUSE","E5230","E",5230
"HB2T_HUMAN","HB2T","HUMAN","E5210","E",5210
"HB2U_MOUSE","HB2U","MOUSE","E5230","E",5230
"HB2X_HUMAN","HB2X","HUMAN","E5210","E",5210
"HBP_AEGCR","HBP","AEGCR","E9950","E",9950
"HBP_MARPO","HBP","MARPO","E8910","E",8910
"HBP_ORYSA","HBP","ORYSA","E9940","E",9940
"HBP_PEA","HBP","PEA","E9670","E",9670
"HBP_TOBAC","HBP","TOBAC","E9820","E",9820
"HBP_VICFA","HBP","VICFA","E9670","E",9670
"HEMA_CDVO","HEMA","CDVO","V6310","V",6310
"HEMA_MEASE","HEMA","MEASE","V6310","V",6310
"HEMA_MEASH","HEMA","MEASH","V6310","V",6310
"HEMA_MEASI","HEMA","MEASI","V6310","V",6310
"HEMA_MEASY","HEMA","MEASY","V6310","V",6310
"HEMA_MUMPM","HEMA","MUMPM","V6320","V",6320
"HEMA_MUMPR","HEMA","MUMPR","V6320","V",6320
"HEMA_MUMPS","HEMA","MUMPS","V6320","V",6320
"HEMA_NDVA","HEMA","NDVA","V6320","V",6320
"HEMA_NDVB","HEMA","NDVB","V6320","V",6320
"HEMA_NDVD","HEMA","NDVD","V6320","V",6320
"HEMA_NDVH","HEMA","NDVH","V6320","V",6320
"HEMA_NDVI","HEMA","NDVI","V6320","V",6320
"HEMA_NDVM","HEMA","NDVM","V6320","V",6320
"HEMA_NDVQ","HEMA","NDVQ","V6320","V",6320
"HEMA_NDVTG","HEMA","NDVTG","V6320","V",6320
"HEMA_NDVU","HEMA","NDVU","V6320","V",6320
"HEMA_PHODV","HEMA","PHODV","V6310","V",6310
"HEMA_PI1HW","HEMA","PI1HW","V6320","V",6320
"HEMA_PI2H","HEMA","PI2H","V6320","V",6320
"HEMA_PI2HT","HEMA","PI2HT","V6320","V",6320
"HEMA_PI3B","HEMA","PI3B","V6320","V",6320
"HEMA_PI3H4","HEMA","PI3H4","V6320","V",6320
"HEMA_PI3HA","HEMA","PI3HA","V6320","V",6320
"HEMA_PI3HT","HEMA","PI3HT","V6320","V",6320
"HEMA_PI3HU","HEMA","PI3HU","V6320","V",6320
"HEMA_PI3HV","HEMA","PI3HV","V6320","V",6320
"HEMA_PI3HW","HEMA","PI3HW","V6320","V",6320
"HEMA_PI3HX","HEMA","PI3HX","V6320","V",6320
"HEMA_PI4HA","HEMA","PI4HA","V6320","V",6320
"HEMA_RACVI","HEMA","RACVI","V0313","V",313
"HEMA_RINDK","HEMA","RINDK","V6310","V",6310
"HEMA_RINDL","HEMA","RINDL","V6310","V",6310
"HEMA_SEND5","HEMA","SEND5","V6320","V",6320
"HEMA_SENDF","HEMA","SENDF","V6320","V",6320
"HEMA_SENDH","HEMA","SENDH","V6320","V",6320
"HEMA_SENDJ","HEMA","SENDJ","V6320","V",6320
"HEMA_SENDZ","HEMA","SENDZ","V6320","V",6320
"HEMA_SV41","HEMA","SV41","V6320","V",6320
"HEMA_SV5","HEMA","SV5","V6320","V",6320
"HEMA_SV5CM","HEMA","SV5CM","V6320","V",6320
"HEMA_SV5CP","HEMA","SV5CP","V6320","V",6320
"HEMA_SV5LN","HEMA","SV5LN","V6320","V",6320
"HEMA_VACCC","HEMA","VACCC","V0310","V",310
"HEMA_VACCI","HEMA","VACCI","V0310","V",310
"HEMA_VACCT","HEMA","VACCT","V0310","V",310
"HEMA_VACCV","HEMA","VACCV","V0310","V",310
"HEPS_HUMAN","HEPS","HUMAN","E5210","E",5210
"HG2A_HUMAN","HG2A","HUMAN","E5210","E",5210
"HG2A_MOUSE","HG2A","MOUSE","E5230","E",5230
"HG2A_RAT","HG2A","RAT","E5230","E",5230
"HH1R_BOVIN","HH1R","BOVIN","E5100","E",5100
"HH2R_CANFA","HH2R","CANFA","E5110","E",5110
"HH2R_HUMAN","HH2R","HUMAN","E5210","E",5210
"HH2R_RAT","HH2R","RAT","E5230","E",5230
"HIP1_YEAST","HIP1","YEAST","E8120","E",8120
"HISM_ECOLI","HISM","ECOLI","P0810","P",810
"HISM_SALTY","HISM","SALTY","P0810","P",810
"HISQ_SALTY","HISQ","SALTY","P0810","P",810
"HLAE_HUMAN","HLAE","HUMAN","E5210","E",5210
"HLAE_PONPY","HLAE","PONPY","E5210","E",5210
"HLAF_HUMAN","HLAF","HUMAN","E5210","E",5210
"HLAG_HUMAN","HLAG","HUMAN","E5210","E",5210
"HLAH_HUMAN","HLAH","HUMAN","E5210","E",5210
"HLD_STAAU","HLD","STAAU","P1410","P",1410
"HLY2_ECOLI","HLY2","ECOLI","P0810","P",810
"HLYB_ACTPL","HLYB","ACTPL","P0830","P",830
"HLYB_ECOLI","HLYB","ECOLI","P0810","P",810
"HLYB_PROMI","HLYB","PROMI","P0810","P",810
"HLYB_PROVU","HLYB","PROVU","P0810","P",810
"HLYB_SERMA","HLYB","SERMA","P0810","P",810
"HLYB_VIBCH","HLYB","VIBCH","P0820","P",820
"HMD1_HEVBR","HMD1","HEVBR","E9710","E",9710
"HMD1_YEAST","HMD1","YEAST","E8120","E",8120
"HMD2_HEVBR","HMD2","HEVBR","E9710","E",9710
"HMD2_YEAST","HMD2","YEAST","E8120","E",8120
"HMD3_HEVBR","HMD3","HEVBR","E9710","E",9710
"HMDH_ARATH","HMDH","ARATH","E9610","E",9610
"HMDH_CRIGR","HMDH","CRIGR","E5230","E",5230
"HMDH_DROME","HMDH","DROME","E6230","E",6230
"HMDH_HUMAN","HMDH","HUMAN","E5210","E",5210
"HMDH_MESAU","HMDH","MESAU","E5230","E",5230
"HMDH_SCHMA","HMDH","SCHMA","E7230","E",7230
"HMDH_STRPU","HMDH","STRPU","E6620","E",6620
"HMDH_XENLA","HMDH","XENLA","E4000","E",4000
"HOK_ECOLI","HOK","ECOLI","P0810","P",810
"HOXN_ALCEU","HOXN","ALCEU","P0780","P",780
"HPS1_HUMAN","HPS1","HUMAN","E5210","E",5210
"HSER_HUMAN","HSER","HUMAN","E5210","E",5210
"HSER_RAT","HSER","RAT","E5230","E",5230
"HT7_CHICK","HT7","CHICK","E4480","E",4480
"HTPX_ECOLI","HTPX","ECOLI","P0810","P",810
"HTRB_ECOLI","HTRB","ECOLI","P0810","P",810
"HUP1_CHLKE","HUP1","CHLKE","E8640","E",8640
"HVCM_HETFR","HVCM","HETFR","E2100","E",2100
"HXT2_YEAST","HXT2","YEAST","E8120","E",8120
"HYAC_ECOLI","HYAC","ECOLI","P0810","P",810
"HYCC_ECOLI","HYCC","ECOLI","P0810","P",810
"HYCD_ECOLI","HYCD","ECOLI","P0810","P",810
"HYEP_HUMAN","HYEP","HUMAN","E5210","E",5210
"HYEP_RABIT","HYEP","RABIT","E5170","E",5170
"HYEP_RAT","HYEP","RAT","E5230","E",5230
"I12B_HUMAN","I12B","HUMAN","E5210","E",5210
"I177_ASFB7","I177","ASFB7","V1210","V",1210
"I329_ASFB7","I329","ASFB7","V1210","V",1210
"ICA1_HUMAN","ICA1","HUMAN","E5210","E",5210
"ICA1_MOUSE","ICA1","MOUSE","E5230","E",5230
"ICA1_RAT","ICA1","RAT","E5230","E",5230
"ICA2_HUMAN","ICA2","HUMAN","E5210","E",5210
"IG1R_HUMAN","IG1R","HUMAN","E5210","E",5210
"IGA_NEIGO","IGA","NEIGO","P0770","P",770
"IGGB_STRSP","IGGB","STRSP","P1420","P",1420
"IGGG_STRSP","IGGG","STRSP","P1420","P",1420
"IL1R_HUMAN","IL1R","HUMAN","E5210","E",5210
"IL1R_MOUSE","IL1R","MOUSE","E5230","E",5230
"IL1S_HUMAN","IL1S","HUMAN","E5210","E",5210
"IL1S_MOUSE","IL1S","MOUSE","E5230","E",5230
"IL2A_BOVIN","IL2A","BOVIN","E5100","E",5100
"IL2A_HUMAN","IL2A","HUMAN","E5210","E",5210
"IL2A_MOUSE","IL2A","MOUSE","E5230","E",5230
"IL2A_RAT","IL2A","RAT","E5230","E",5230
"IL2A_SHEEP","IL2A","SHEEP","E5100","E",5100
"IL2B_HUMAN","IL2B","HUMAN","E5210","E",5210
"IL2B_MOUSE","IL2B","MOUSE","E5230","E",5230
"IL2B_RAT","IL2B","RAT","E5230","E",5230
"IL4R_HUMAN","IL4R","HUMAN","E5210","E",5210
"IL4R_MOUSE","IL4R","MOUSE","E5230","E",5230
"IL5R_MOUSE","IL5R","MOUSE","E5230","E",5230
"IL6R_HUMAN","IL6R","HUMAN","E5210","E",5210
"IL6R_MOUSE","IL6R","MOUSE","E5230","E",5230
"IL6R_RAT","IL6R","RAT","E5230","E",5230
"IL7R_HUMAN","IL7R","HUMAN","E5210","E",5210
"IL7R_MOUSE","IL7R","MOUSE","E5230","E",5230
"IL8A_HUMAN","IL8A","HUMAN","E5210","E",5210
"IL8A_RABIT","IL8A","RABIT","E5170","E",5170
"IL8B_HUMAN","IL8B","HUMAN","E5210","E",5210
"IL9R_HUMAN","IL9R","HUMAN","E5210","E",5210
"IL9R_MOUSE","IL9R","MOUSE","E5230","E",5230
"IM23_SCHJA","IM23","SCHJA","E7230","E",7230
"IM23_SCHMA","IM23","SCHMA","E7230","E",7230
"IMM4_ECOLI","IMM4","ECOLI","P0810","P",810
"IMMA_CITFR","IMMA","CITFR","P0810","P",810
"IMMB_ECOLI","IMMB","ECOLI","P0810","P",810
"IMP1_YEAST","IMP1","YEAST","E8120","E",8120
"INAR_HUMAN","INAR","HUMAN","E5210","E",5210
"INGR_HUMAN","INGR","HUMAN","E5210","E",5210
"INGR_MOUSE","INGR","MOUSE","E5230","E",5230
"INLA_LISMO","INLA","LISMO","P1600","P",1600
"INSR_DROME","INSR","DROME","E6230","E",6230
"INSR_HUMAN","INSR","HUMAN","E5210","E",5210
"INSR_MOUSE","INSR","MOUSE","E5230","E",5230
"INSR_RAT","INSR","RAT","E5230","E",5230
"IP3R_DROME","IP3R","DROME","E6230","E",6230
"IP3R_MOUSE","IP3R","MOUSE","E5230","E",5230
"IP3R_RAT","IP3R","RAT","E5230","E",5230
"IP3S_RAT","IP3S","RAT","E5230","E",5230
"IR10_HCMVA","IR10","HCMVA","V0214","V",214
"IRPA_SYNP7","IRPA","SYNP7","P0050","P",50
"IRR_CAVPO","IRR","CAVPO","E5230","E",5230
"IRR_HUMAN","IRR","HUMAN","E5210","E",5210
"IS42_YEAST","IS42","YEAST","E8120","E",8120
"ISIA_SYNP7","ISIA","SYNP7","P0050","P",50
"ITA1_RAT","ITA1","RAT","E5230","E",5230
"ITA2_HUMAN","ITA2","HUMAN","E5210","E",5210
"ITA3_CRISP","ITA3","CRISP","E5230","E",5230
"ITA3_HUMAN","ITA3","HUMAN","E5210","E",5210
"ITA4_HUMAN","ITA4","HUMAN","E5210","E",5210
"ITA4_MOUSE","ITA4","MOUSE","E5230","E",5230
"ITA5_HUMAN","ITA5","HUMAN","E5210","E",5210
"ITA5_MOUSE","ITA5","MOUSE","E5230","E",5230
"ITA6_CHICK","ITA6","CHICK","E4480","E",4480
"ITA6_HUMAN","ITA6","HUMAN","E5210","E",5210
"ITA8_CHICK","ITA8","CHICK","E4480","E",4480
"ITAB_HUMAN","ITAB","HUMAN","E5210","E",5210
"ITAL_HUMAN","ITAL","HUMAN","E5210","E",5210
"ITAL_MOUSE","ITAL","MOUSE","E5230","E",5230
"ITAM_HUMAN","ITAM","HUMAN","E5210","E",5210
"ITAM_MOUSE","ITAM","MOUSE","E5230","E",5230
"ITAP_DROME","ITAP","DROME","E6230","E",6230
"ITAV_CHICK","ITAV","CHICK","E4480","E",4480
"ITAV_HUMAN","ITAV","HUMAN","E5210","E",5210
"ITAX_HUMAN","ITAX","HUMAN","E5210","E",5210
"ITB0_XENLA","ITB0","XENLA","E4000","E",4000
"ITB1_CHICK","ITB1","CHICK","E4480","E",4480
"ITB1_HUMAN","ITB1","HUMAN","E5210","E",5210
"ITB1_MOUSE","ITB1","MOUSE","E5230","E",5230
"ITB1_XENLA","ITB1","XENLA","E4000","E",4000
"ITB2_HUMAN","ITB2","HUMAN","E5210","E",5210
"ITB2_MOUSE","ITB2","MOUSE","E5230","E",5230
"ITB3_HUMAN","ITB3","HUMAN","E5210","E",5210
"ITB4_HUMAN","ITB4","HUMAN","E5210","E",5210
"ITB5_HUMAN","ITB5","HUMAN","E5210","E",5210
"ITB6_CAVPO","ITB6","CAVPO","E5230","E",5230
"ITB6_HUMAN","ITB6","HUMAN","E5210","E",5210
"ITB7_HUMAN","ITB7","HUMAN","E5210","E",5210
"ITB7_MOUSE","ITB7","MOUSE","E5230","E",5230
"ITB8_HUMAN","ITB8","HUMAN","E5210","E",5210
"ITB8_RABIT","ITB8","RABIT","E5170","E",5170
"ITBX_DROME","ITBX","DROME","E6230","E",6230
"ITR2_YEAST","ITR2","YEAST","E8120","E",8120
"KDGL_ECOLI","KDGL","ECOLI","P0810","P",810
"KDGT_ERWCH","KDGT","ERWCH","P0810","P",810
"KDPD_ECOLI","KDPD","ECOLI","P0810","P",810
"KDTA_ECOLI","KDTA","ECOLI","P0810","P",810
"KECK_HUMAN","KECK","HUMAN","E5210","E",5210
"KEFC_ECOLI","KEFC","ECOLI","P0810","P",810
"KEK4_CHICK","KEK4","CHICK","E4480","E",4480
"KEK4_MOUSE","KEK4","MOUSE","E5230","E",5230
"KEK5_CHICK","KEK5","CHICK","E4480","E",4480
"KELK_RAT","KELK","RAT","E5230","E",5230
"KELL_HUMAN","KELL","HUMAN","E5210","E",5210
"KEPH_HUMAN","KEPH","HUMAN","E5210","E",5210
"KER1_CHICK","KER1","CHICK","E4480","E",4480
"KEX1_KLULA","KEX1","KLULA","E8120","E",8120
"KEX1_YEAST","KEX1","YEAST","E8120","E",8120
"KEX2_YEAST","KEX2","YEAST","E8120","E",8120
"KFLT_HUMAN","KFLT","HUMAN","E5210","E",5210
"KFMS_FELCA","KFMS","FELCA","E5110","E",5110
